repo_name,status,target_dir,note
MIT-Emerging-Talent/ET6-edXtras,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MIT-Emerging-Talent_ET6-edXtras,ok
Makopolo/megascan_houdini20.0_USD_plugin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Makopolo_megascan_houdini20.0_USD_plugin,ok
MalevichAI/malevich,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,ok
MingSun-Tse/LightAvatar-TensorFlow,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MingSun-Tse_LightAvatar-TensorFlow,ok
MrTimonM/Arichain-Bot,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MrTimonM_Arichain-Bot,ok
NVIDIA/cuEquivariance,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,ok
NiceRingNode/LGGPT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,ok
OSU-NLP-Group/HippoRAG,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,ok
PennyLaneAI/catalyst,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,ok
PhilNad/robot-arm-kinematic-calibration,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,ok
PiotrMachowski/Home-Assistant-custom-components-TGE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,ok
PromtEngineer/localGPT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PromtEngineer_localGPT,ok
QiuChenly/InjectLib,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/QiuChenly_InjectLib,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/QiuChenly_InjectLib'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
R0uter/ss.conf-for-surge,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/R0uter_ss.conf-for-surge,ok
Retmon403/cs2_cheats_for_python,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Retmon403_cs2_cheats_for_python,ok
RobinWu218/ToST,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/RobinWu218_ToST,ok
SEU-ProactiveSecurity-Group/LLM-PD,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/SEU-ProactiveSecurity-Group_LLM-PD,ok
Scholar01/sd-webui-bg-mask,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Scholar01_sd-webui-bg-mask,ok
Simatwa/free-proxies,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Simatwa_free-proxies,ok
The-Compiler/pytest-vw,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/The-Compiler_pytest-vw,ok
The-WhiteRabbit/dnfm_server,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/The-WhiteRabbit_dnfm_server,ok
TheFocusedCoder/api-agent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/TheFocusedCoder_api-agent,ok
TianxingChen/RoboTwin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/TianxingChen_RoboTwin,ok
VirtualFlow/VFVS,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/VirtualFlow_VFVS,ok
Wang-ML-Lab/unified-continual-learning,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Wang-ML-Lab_unified-continual-learning,ok
YangDi666/UNIK,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/YangDi666_UNIK,ok
adelatour11/androidtvbackground,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/adelatour11_androidtvbackground,ok
ahmetozlu/color_recognition,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ahmetozlu_color_recognition,ok
aio-libs/aiohttp,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,ok
aj47/100x-orchestrator,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,ok
ali-bahrainian/RAG_best_practices,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,ok
anujshah1003/Tensorboard-own-image-data-image-features-embedding-visualization,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/anujshah1003_Tensorboard-own-image-data-image-features-embedding-visualization,ok
autti/abraham,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/autti_abraham,ok
aws-samples/aws-dms-cdc-data-pipeline,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,ok
aws/nova-act,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,ok
baaivision/EVE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,ok
bannsec/stegoVeritas,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bannsec_stegoVeritas,ok
believethehype/nostrdvm,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,ok
bobokun/actualtap-py,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bobokun_actualtap-py,ok
bropines/chrome-lens-py,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bropines_chrome-lens-py,ok
caffeinedoom/reconthing,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/caffeinedoom_reconthing,ok
chenjie/PyTorch-CIFAR-10-autoencoder,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/chenjie_PyTorch-CIFAR-10-autoencoder,ok
chrisyy2003/nonebot-plugin-gpt3,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/chrisyy2003_nonebot-plugin-gpt3,ok
cyb3rfortr3ss/ByDeF,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/cyb3rfortr3ss_ByDeF,ok
davidhandsome86/LLM_RAG,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/davidhandsome86_LLM_RAG,ok
daxa-ai/pebblo,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/daxa-ai_pebblo,ok
dimatura/pypcd,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dimatura_pypcd,ok
djeada/Kurs-Podstaw-Pythona,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/djeada_Kurs-Podstaw-Pythona,ok
dottxt-ai/prompts,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dottxt-ai_prompts,ok
dromara/domain-admin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dromara_domain-admin,ok
dymmond/edgy,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,ok
emresen20/Pau-Bilgisayar-nots,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,ok
ergrelet/unlicense,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ergrelet_unlicense,ok
evermoving/SystemCaptioner,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,ok
golemfoundation/octant,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,ok
harvard-edge/QuaRL,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/harvard-edge_QuaRL,ok
infected4098/Wave-U-Mamba,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,ok
itsKayWat/MindfulShift-2025,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/itsKayWat_MindfulShift-2025,ok
jacebrowning/datafiles,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,ok
jfcrenshaw/pzflow,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,ok
jgwak/GSDN,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jgwak_GSDN,ok
jinli99/iShapEditing,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jinli99_iShapEditing,ok
joereynolds/reap-get,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/joereynolds_reap-get,ok
jrowellfx/lsseq,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,ok
justin4ai/Quark,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/justin4ai_Quark,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/justin4ai_Quark'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
jyjblrd/SelfDrivingCar,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jyjblrd_SelfDrivingCar,ok
kangtegong/pyftrace,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,ok
krishpranav/socialosint,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/krishpranav_socialosint,ok
kuleshov-group/caduceus,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,ok
lancedb/lancedb,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/lancedb_lancedb,ok
liangchundong/HGNN-AC,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/liangchundong_HGNN-AC,ok
linuxacademy/content-gitops,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/linuxacademy_content-gitops,ok
loml13yyy/AtlassianConfluence-RCE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/loml13yyy_AtlassianConfluence-RCE,ok
loml13yyy/yyGRPU8,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/loml13yyy_yyGRPU8,ok
markmelnic/stealthenium,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/markmelnic_stealthenium,ok
microsoft/AzureTRE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/microsoft_AzureTRE,ok
microsoft/semantic-link-labs,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/microsoft_semantic-link-labs,ok
monero-project/meta,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/monero-project_meta,ok
neuml/rag,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/neuml_rag,ok
nhw649/EOV-Seg,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/nhw649_EOV-Seg,ok
ninareyes1/Simple-Digital-Clock,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ninareyes1_Simple-Digital-Clock,ok
odoo/industry,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/odoo_industry,ok
omkarcloud/amazon-scraper,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/omkarcloud_amazon-scraper,ok
oval-group/smooth-topk,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/oval-group_smooth-topk,ok
peter279k/cdc-data-mirror,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/peter279k_cdc-data-mirror,ok
pieces-app/cli-agent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,ok
plurai-ai/intellagent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/plurai-ai_intellagent,ok
popey/sbommage,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/popey_sbommage,ok
qiboteam/qibojit,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/qiboteam_qibojit,ok
ruiqini/NTFields,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ruiqini_NTFields,ok
sakomws/ai-workshop,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/sakomws_ai-workshop,ok
saucer-man/qq_msg_decode,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/saucer-man_qq_msg_decode,ok
slopp/30_days_of_dagster,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/slopp_30_days_of_dagster,ok
snowzjx/ns3-load-balance,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/snowzjx_ns3-load-balance,ok
stakewise/v3-operator,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,ok
surajt97/Train_Delay_Prediction,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/surajt97_Train_Delay_Prediction,ok
taylorwilsdon/open-webui-tools,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/taylorwilsdon_open-webui-tools,ok
thefatedefeater/V2ray-Config,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/thefatedefeater_V2ray-Config,ok
thegreenwebfoundation/admin-portal,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/thegreenwebfoundation_admin-portal,ok
tranceitionalMynd/spy-reaper,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/tranceitionalMynd_spy-reaper,ok
tusgino/llm-code-reviewer,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/tusgino_llm-code-reviewer,ok
viktoriasemaan/sa-ai-agent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/viktoriasemaan_sa-ai-agent,ok
vonssy/BlockBitsApp-BOT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/vonssy_BlockBitsApp-BOT,ok
vonssy/DreamerQuests-BOT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/vonssy_DreamerQuests-BOT,ok
vortezwohl/Bhakti,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/vortezwohl_Bhakti,ok
wasilukm/hoymiles-mqtt,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/wasilukm_hoymiles-mqtt,ok
weaviate/t2v-transformers-models,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/weaviate_t2v-transformers-models,ok
weizequan/TASHR,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/weizequan_TASHR,ok
william-sy/TesyLocal,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/william-sy_TesyLocal,ok
xinsir6/ControlNetPlus,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/xinsir6_ControlNetPlus,ok
xnl-h4ck3r/getSubsidiaries,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/xnl-h4ck3r_getSubsidiaries,ok
yihozhang/most-influential-pl-papers,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/yihozhang_most-influential-pl-papers,ok
yoongi43/music_audio_enhancement_conformer,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/yoongi43_music_audio_enhancement_conformer,ok
yousseb/meld,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/yousseb_meld,ok
ysj9909/SHViT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ysj9909_SHViT,ok
zeyangsha/De-Fake,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zeyangsha_De-Fake,ok
zhang-xr/FirmLLM,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zhang-xr_FirmLLM,ok
zhipeixu/FakeShield,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zhipeixu_FakeShield,ok
zhou19830318/xiaozhi_micropython,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zhou19830318_xiaozhi_micropython,ok
zju3dv/ready_to_react,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zju3dv_ready_to_react,ok
