repo_name,status,target_dir,note
DutchCryptoDad/bamboo-ta,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/DutchCryptoDad_bamboo-ta,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/DutchCryptoDad_bamboo-ta'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
tegnike/aituber-kit,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/tegnike_aituber-kit,ok
DarkSkyTeam/kirara-webui,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/DarkSkyTeam_kirara-webui,ok
radzionc/radzionkit,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/radzionc_radzionkit,ok
kargnas/laravel-ai-translator,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/kargnas_laravel-ai-translator,ok
serge-0v/next-js-sanity-starter,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/serge-0v_next-js-sanity-starter,ok
AdirD/nestjs-context-logger,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/AdirD_nestjs-context-logger,ok
project-89/argOS,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/project-89_argOS,ok
unmonk/chainlink,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/unmonk_chainlink,ok
rohenaz/allaboard-bitchat-nitro,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/rohenaz_allaboard-bitchat-nitro,ok
kaushikgopal/playground-android,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/kaushikgopal_playground-android,ok
boul2gom/yt-dlp,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/boul2gom_yt-dlp,ok
openintegrations/openint,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/openintegrations_openint,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/openintegrations_openint'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
labnol/react-tailwind,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/labnol_react-tailwind,ok
jparkerweb/llm-distillery,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/jparkerweb_llm-distillery,ok
KroMiose/nekro-agent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/KroMiose_nekro-agent,ok
parres-hq/whitenoise,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/parres-hq_whitenoise,ok
rohitrango/FireANTs,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/rohitrango_FireANTs,ok
ttmouse/Wispr-Flow-CN,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/ttmouse_Wispr-Flow-CN,ok
maERP/maERP,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/maERP_maERP,ok
richardadonnell/Upwork-Job-Scraper,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/richardadonnell_Upwork-Job-Scraper,ok
level09/enferno,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/level09_enferno,ok
EcomExperts-io/Base,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/EcomExperts-io_Base,ok
Metta-AI/metta,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/Metta-AI_metta,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/Metta-AI_metta'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
cameronapak/freedom-stack,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/cameronapak_freedom-stack,ok
privatefolio/privatefolio,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/privatefolio_privatefolio,ok
somatic-labs/meteorite,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/somatic-labs_meteorite,ok
ToolUse/tool-use-ai,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/ToolUse_tool-use-ai,ok
pnd280/complexity,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/pnd280_complexity,ok
pAIrprogio/oai,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/pAIrprogio_oai,ok
kenshiro-o/nagato-ai,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/kenshiro-o_nagato-ai,ok
Alickx/nuxt3-blog,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/Alickx_nuxt3-blog,ok
loglayer/loglayer,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/loglayer_loglayer,ok
verygoodplugins/wp-fusion-lite,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/verygoodplugins_wp-fusion-lite,ok
jparkerweb/semantic-chunking,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/jparkerweb_semantic-chunking,ok
langfuse/langfuse-docs,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/langfuse_langfuse-docs,ok
v112263/it-autonomos-spain,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/v112263_it-autonomos-spain,ok
netresearch/timetracker,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/netresearch_timetracker,ok
xlnfinance/xln,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/xlnfinance_xln,ok
slashequip/laravel-segment,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/slashequip_laravel-segment,ok
creazy231/tools-for-autodarts,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/creazy231_tools-for-autodarts,ok
humanspeak/svelte-markdown,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/humanspeak_svelte-markdown,ok
eliheuer/bezy,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/eliheuer_bezy,ok
MaggieAppleton/maggieappleton.com-V3,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/MaggieAppleton_maggieappleton.com-V3,ok
dotneet/aica,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/dotneet_aica,ok
medusajs/examples,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/medusajs_examples,ok
a-polishchuk/mastering-react,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/a-polishchuk_mastering-react,ok
daydreamsai/daydreams,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/daydreamsai_daydreams,ok
Kiln-AI/Kiln,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/Kiln-AI_Kiln,ok
transloadit/node-sdk,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/transloadit_node-sdk,ok
OpenMOSS/Language-Model-SAEs,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/OpenMOSS_Language-Model-SAEs,ok
lucasromerodb/impuestito-extension,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/lucasromerodb_impuestito-extension,ok
hoishing/natal,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/hoishing_natal,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/hoishing_natal'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
rapidruby/rapid-ruby-starter,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/rapidruby_rapid-ruby-starter,ok
jpmorgan-payments/embedded-finance,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/jpmorgan-payments_embedded-finance,ok
indiesoftby/defold-sharp-sprite,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/indiesoftby_defold-sharp-sprite,ok
unsend-dev/unsend,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/unsend-dev_unsend,ok
kkrt-labs/keth,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/kkrt-labs_keth,ok
liam-hq/liam,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/liam-hq_liam,ok
deeeed/expo-audio-stream,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/deeeed_expo-audio-stream,ok
latechforce/engine,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/latechforce_engine,ok
stacksjs/ts-spreadsheets,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/stacksjs_ts-spreadsheets,ok
DataDog/datadog-ci-rb,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/DataDog_datadog-ci-rb,ok
wdm0006/git-pandas,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/wdm0006_git-pandas,ok
ditto-assistant/ditto-app,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/ditto-assistant_ditto-app,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_repo_dataset/ditto-assistant_ditto-app'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
